"date","jobs","job vacancy","job search","job openings","job opportunity","employment","employment opportunities","latest jobs","new jobs","work opportunities","job portal","job board","hire me","recruitment","recruitment portal","apply for job","find a job","graduate jobs","entry level jobs","youth employment","jobs for graduates","jobs after school","jobs after university","NYSC jobs","jobs near me","work no dey","no job","job wahala","hustle","hustle no easy","any job","looking for work","I dey find work","where work dey","no work for area","CV sample","resume template","cover letter sample","interview questions","how to write a CV","how to write a resume","how to write application letter","how to pass interview","aptitude test questions","career advice","career guidance","temporary jobs","casual jobs","contract jobs","weekend jobs","work from home","online jobs","freelance jobs","online remote jobs","work from home jobs","side hustle","online income","oil and gas jobs","banking jobs","finance jobs","fintech jobs","tech jobs","IT jobs","software developer jobs","data analyst jobs","cybersecurity jobs","engineering jobs","electrical engineering jobs","mechanical engineering jobs","civil engineering jobs","architecture jobs","construction jobs","sales jobs","marketing jobs","call center jobs","lecturer jobs","teaching jobs","healthcare jobs","nursing jobs","doctor jobs","medical laboratory jobs","pharmacy jobs","warehouse jobs","transport jobs","driver jobs","factory jobs","cleaning jobs","security jobs","jobberman","myjobmag","ngcareers","hotnigerianjobs","hot jobs","LinkedIn jobs","Indeed jobs","Glassdoor jobs","government jobs","civil service jobs","federal government jobs","public sector jobs","local government jobs","police recruitment","army recruitment","air force recruitment","navy recruitment","immigration recruitment","customs recruitment","fire service recruitment","NYSC portal","NYSC registration","NYSC posting","NYSC relocation","NYSC ppa","NYSC clearance","Npower","Npower recruitment","Npower portal","Npower application","youth empowerment program","grant opportunities","business grant","short courses","professional certification","vocational training","skill acquisition","skills for employment","courses that get jobs","tech bootcamp","coding bootcamp","digital skills","online courses for jobs","best courses to get a job","free online courses","job skills training","how to start a business","business ideas","small business ideas","small business loan","startup ideas","entrepreneurship","self employment","side business ideas","microfinance loan","agribusiness ideas","small scale business ideas","work abroad","work visa","Canada work visa","UK work visa","USA work visa","Germany work visa","schengen work visa","how to migrate","how to relocate","jobs abroad","healthcare jobs abroad","skilled worker visa","student visa","study abroad","Canada immigration","UK immigration","relocation opportunities","unemployment benefits","unemployment support","jobless support","social welfare","palliative distribution","cost of living","inflation","financial help","minimum wage","labour strike","strike","protest economic hardship","youth protest","how to save money","how to manage money","low budget food","cheap food ideas","cheap transport","cheap housing","affordable housing","help with rent","how to survive without a job","job stress","career stress","depression help","mental health support","job loss depression","business registration","CAC registration","company registration","SME support","loan application","government loan","youth loan","startup loan","freelancing","remote work","digital marketing jobs","content creator jobs","social media manager jobs","virtual assistant jobs","copywriting jobs","graphic design jobs","video editing jobs","upwork","fiverr","online freelancing","food price","fuel price","transport cost","cost of living crisis","economic crisis","financial crisis","job loss","layoff","retrenchment","redundancy","retrenchment benefits","jobs in Lagos","jobs in Abuja","jobs in Port Harcourt","jobs in Kano","jobs in Ibadan","jobs in Kaduna","jobs in Enugu","jobs in Owerri","jobs in Benin","jobs in Warri","jobs in Ilorin","jobs in Jos"
2014-08-01,29,34,6,7,7,16,2,33,24,0,5,0,0,12,2,39,31,19,11,0,9,0,0,0,0,0,36,0,8,0,34,0,0,0,0,33,0,32,17,24,0,38,0,12,0,0,0,0,36,0,3,5,20,0,0,0,0,14,4,38,0,37,5,0,0,0,17,84,0,0,0,16,26,2,0,1,5,29,2,0,0,78,46,0,1,0,0,25,69,21,15,75,16,53,37,0,34,9,22,0,0,5,5,1,10,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,6,3,8,0,0,0,0,0,0,0,14,0,34,25,31,0,0,59,13,0,0,0,0,42,8,0,0,0,0,0,37,0,0,0,0,11,30,5,10,0,0,0,0,31,0,5,12,3,2,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,2,2,0,0,0,33,0,50,16,35,0,8,0,89,0,64,0,0,0
2014-09-01,30,35,7,7,6,20,2,34,24,0,0,68,51,15,2,27,0,20,11,15,11,0,0,0,0,0,59,0,8,0,44,0,0,0,0,39,0,44,16,29,4,37,0,11,0,0,0,0,0,0,2,5,0,0,33,0,0,12,5,37,0,0,5,0,0,0,17,74,0,0,0,17,25,2,0,0,6,0,3,100,0,0,0,0,1,0,51,22,83,22,16,85,18,61,34,0,40,17,23,0,0,5,13,1,8,2,0,0,1,17,2,0,1,0,0,0,0,0,0,0,0,6,6,4,21,0,0,0,0,0,0,0,18,0,35,22,17,0,0,63,13,0,0,0,0,43,7,0,0,0,0,0,43,35,63,0,0,9,33,5,9,0,0,0,0,36,0,5,13,4,2,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,1,32,0,3,2,0,0,0,54,0,46,17,40,14,8,0,62,0,51,0,0,0
2014-10-01,30,38,7,10,7,19,4,36,29,52,7,66,64,18,2,34,24,22,13,14,10,0,0,15,0,0,43,0,8,0,50,57,0,0,0,37,0,39,14,31,6,40,0,14,0,0,0,0,33,0,2,5,0,0,0,0,0,14,5,34,0,26,5,0,0,0,16,75,0,18,0,22,28,1,0,1,4,0,2,0,0,0,0,0,1,0,33,19,71,24,17,97,19,30,31,0,52,28,34,0,0,5,15,1,29,2,0,0,1,9,16,0,0,0,0,0,0,0,0,0,0,5,5,3,8,0,0,0,0,0,0,0,12,0,35,21,20,0,0,52,10,0,2,0,0,62,7,1,0,0,0,0,44,0,0,0,0,7,33,4,5,0,0,0,0,33,0,7,15,4,2,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,14,3,18,0,3,6,0,0,10,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,1,1,0,0,0,37,0,43,17,33,12,8,56,40,0,0,54,0,0
2014-11-01,28,37,6,5,7,17,2,32,29,61,6,0,0,14,3,31,13,20,9,15,8,0,0,0,0,0,23,0,11,0,51,51,0,0,0,25,0,30,13,27,5,34,0,22,0,0,0,0,33,0,4,4,13,0,0,0,0,10,5,27,0,0,5,0,0,0,15,0,0,0,0,17,22,2,53,0,4,0,2,0,0,0,0,0,1,0,37,20,76,26,14,71,15,93,33,0,36,11,24,0,0,4,10,1,41,2,0,0,1,3,3,40,1,0,0,0,0,0,0,0,0,4,6,4,11,0,0,0,0,0,0,0,15,0,33,22,38,0,0,61,14,0,2,0,24,49,7,1,0,0,0,0,44,0,0,0,0,6,29,4,8,0,0,0,0,39,100,6,13,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,21,3,12,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,34,0,1,1,0,0,31,26,0,40,14,37,0,5,0,53,0,50,0,0,0
2014-12-01,24,31,5,9,5,12,1,31,15,49,6,72,0,16,4,29,0,19,7,30,9,0,0,0,0,0,37,0,13,0,40,0,0,0,0,30,0,31,11,20,0,26,0,21,0,0,0,0,0,0,2,5,0,0,0,0,0,10,5,19,0,0,6,0,0,0,14,57,0,22,0,17,26,1,0,0,5,0,2,0,0,0,0,0,1,0,21,12,74,25,10,60,16,35,23,0,25,0,18,0,0,3,3,1,20,1,0,0,1,5,2,77,0,0,0,0,0,0,0,0,0,4,4,2,6,0,0,0,0,0,0,0,10,0,39,22,25,0,0,51,10,0,3,0,0,53,6,1,0,0,0,0,55,0,67,0,0,6,27,4,6,0,0,0,0,22,0,4,11,3,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,3,28,0,0,1,0,0,0,36,0,35,13,32,0,7,37,56,0,47,54,2,0
2015-01-01,33,44,8,9,6,18,2,39,24,49,5,44,0,22,4,33,12,21,8,0,11,0,0,10,0,0,42,0,11,0,61,39,0,0,0,34,0,35,14,30,6,55,0,11,0,40,0,0,29,0,2,6,12,0,25,0,0,10,5,33,0,0,6,100,0,0,16,68,4,31,0,17,31,2,0,1,6,0,3,0,0,63,0,0,1,33,27,19,96,41,19,69,19,78,29,0,44,14,32,0,0,3,5,1,24,1,0,0,1,4,2,29,0,0,0,0,0,0,0,0,48,5,5,3,12,0,0,0,0,0,0,0,17,0,39,32,27,0,0,61,17,0,0,0,0,48,7,1,0,8,0,0,43,0,67,0,0,5,31,5,3,0,0,0,0,34,0,5,15,4,2,0,4,0,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,22,3,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,19,23,0,1,0,0,3,28,32,0,51,19,42,0,8,76,68,0,61,0,0,0
2015-02-01,31,35,6,8,7,18,2,36,22,77,10,42,0,37,13,38,27,17,5,20,8,0,0,0,0,0,52,0,9,0,50,60,0,0,0,35,0,39,18,25,3,46,0,19,0,0,0,0,24,0,2,6,9,0,0,0,28,12,6,32,0,0,4,0,0,0,14,0,0,28,0,19,31,2,66,0,4,0,2,0,0,0,57,0,2,64,28,28,76,38,20,85,20,52,27,0,44,17,38,0,0,3,11,2,31,76,1,2,0,4,0,31,0,0,0,0,0,0,0,0,44,4,5,3,14,0,0,0,0,0,0,0,17,0,36,28,22,0,0,73,17,0,3,0,0,42,8,1,0,0,0,0,36,0,86,0,0,5,32,5,5,0,0,0,0,43,0,4,15,3,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,28,0,2,0,0,0,59,34,0,47,21,35,0,8,55,90,0,47,0,2,0
2015-03-01,28,31,5,9,5,15,2,29,23,0,5,45,0,22,7,36,17,18,9,0,7,0,0,10,0,0,33,0,8,0,56,62,0,0,0,31,0,39,15,27,0,30,0,13,0,0,0,0,0,0,1,5,0,0,0,0,0,10,5,42,0,0,6,0,0,0,15,61,0,21,0,16,27,2,0,0,4,0,2,0,0,0,66,71,1,0,21,19,70,25,19,60,17,74,30,0,32,15,20,0,0,2,17,2,11,34,1,1,3,20,0,37,0,0,0,0,0,0,0,0,0,5,5,2,12,0,0,0,0,0,0,0,14,0,39,24,23,0,0,55,10,0,0,0,0,33,6,1,0,0,0,0,36,0,55,0,0,5,26,3,2,0,0,0,0,27,0,5,14,3,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,14,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,2,1,0,0,0,34,0,39,18,34,0,5,44,72,0,39,52,0,0
2015-04-01,28,31,7,9,5,13,2,33,26,0,5,0,0,21,5,33,14,17,11,0,9,0,0,0,0,0,32,0,9,0,47,57,0,0,0,32,0,38,14,25,4,35,0,18,0,0,0,0,26,0,2,5,12,0,0,0,27,9,6,25,0,22,6,0,0,0,13,0,0,19,0,14,25,2,38,0,5,0,2,75,45,0,35,0,2,0,34,22,65,29,18,68,16,61,26,0,31,10,19,0,0,3,22,9,10,20,1,0,5,6,23,0,0,0,0,0,0,0,0,0,0,4,5,3,10,0,0,0,0,0,0,0,14,0,37,24,28,0,0,48,12,0,0,0,0,59,6,1,0,0,0,0,44,0,73,0,0,6,26,4,6,0,0,0,0,23,0,4,15,3,2,0,2,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,10,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,28,0,3,1,0,0,0,44,0,38,19,47,0,8,64,58,0,50,72,0,0
2015-05-01,28,31,5,7,5,16,2,33,25,48,7,48,0,17,2,30,26,20,10,0,4,0,0,0,0,0,53,0,10,0,47,38,0,0,0,37,0,34,14,33,4,46,2,17,0,37,0,45,0,0,1,4,9,0,19,0,0,10,4,25,0,0,5,0,0,0,16,76,4,24,0,15,23,2,39,0,4,0,2,0,0,0,0,0,1,0,21,27,68,27,22,67,18,49,30,0,34,8,21,0,0,3,7,10,30,6,0,1,2,2,4,86,0,0,0,0,0,0,0,0,46,5,3,2,13,0,0,0,0,0,0,0,13,0,36,25,27,0,0,63,17,0,0,0,0,57,8,1,12,0,0,0,55,0,74,0,0,6,26,3,5,0,0,0,0,38,0,5,16,2,2,1,3,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,17,5,11,0,3,5,0,0,0,0,67,0,0,0,0,0,0,0,6,0,2,11,0,0,2,1,0,0,35,45,0,40,18,44,10,6,0,52,0,44,62,0,0
2015-06-01,26,37,6,8,7,16,2,35,21,35,7,0,19,15,2,41,19,18,8,12,6,0,0,15,0,0,38,0,7,0,57,64,0,0,0,30,21,30,14,32,3,44,2,17,0,32,0,0,27,0,2,5,9,0,21,0,20,9,5,25,0,0,5,0,0,0,14,0,0,17,0,20,23,1,30,0,5,0,4,0,0,65,40,95,1,0,0,20,78,27,21,67,15,73,19,0,33,8,17,0,0,4,7,5,23,2,1,0,1,2,2,50,0,0,0,0,0,0,0,0,0,4,5,3,13,0,0,0,0,0,0,0,16,0,39,22,21,0,0,64,13,0,3,0,0,45,6,1,0,0,0,0,56,0,0,0,0,7,23,3,6,0,0,0,0,35,0,5,17,2,2,0,2,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,19,6,14,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,6,0,0,2,2,0,0,27,42,0,42,19,39,10,7,67,80,84,34,59,2,0
2015-07-01,26,42,6,10,7,16,2,37,25,32,7,0,56,15,3,32,12,22,11,0,8,0,0,8,0,0,43,0,10,0,55,29,0,0,0,40,19,35,14,41,5,41,2,14,0,37,0,0,0,0,1,5,9,0,23,0,25,10,4,22,0,0,5,0,0,0,13,0,0,12,0,21,20,1,0,1,7,21,3,76,50,66,0,0,1,31,0,16,84,36,24,75,18,62,0,0,29,15,19,0,0,5,6,3,10,1,1,0,2,5,2,21,0,0,0,0,0,0,2,0,0,4,7,3,14,0,0,0,0,0,0,0,14,0,38,24,24,0,0,61,12,0,3,0,0,44,9,1,14,0,0,0,58,20,45,0,0,7,28,3,5,0,0,0,0,30,0,6,15,3,2,1,2,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,17,4,16,0,2,4,0,0,9,0,0,0,0,0,0,0,0,2,6,0,2,3,31,0,3,2,0,0,0,22,0,50,23,47,0,9,74,99,73,36,76,0,0
2015-08-01,24,36,5,9,8,17,1,35,21,74,8,67,43,19,3,34,16,17,9,11,11,0,0,12,0,0,45,0,8,0,56,56,0,0,0,39,0,35,15,28,4,48,0,13,0,0,0,0,0,0,1,4,13,0,0,0,25,9,4,23,0,0,5,0,0,0,14,0,4,22,0,18,18,2,0,0,7,0,3,0,50,0,0,0,1,45,0,19,70,37,22,65,17,80,8,0,28,15,17,0,0,25,19,4,8,1,0,0,2,4,2,44,0,0,0,0,0,0,2,0,0,4,4,3,15,0,0,0,0,0,0,0,16,0,32,23,19,0,0,55,11,0,3,0,0,34,8,0,0,0,0,0,64,0,59,0,0,7,28,4,5,0,0,0,0,24,0,5,13,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,3,22,0,2,1,0,0,0,36,0,47,20,53,12,7,80,61,0,71,60,0,60
2015-09-01,24,36,5,0,7,18,3,30,22,0,5,0,99,18,3,33,0,14,6,26,7,0,0,0,0,0,40,0,7,0,55,57,0,0,0,37,0,29,14,26,0,50,0,13,0,42,0,0,27,0,1,5,19,0,0,0,0,8,5,18,0,0,5,0,0,0,14,0,0,0,0,12,19,1,0,1,7,0,2,0,0,74,0,0,1,0,0,19,67,30,20,55,17,67,0,0,45,10,19,0,70,16,27,2,8,2,0,0,7,28,5,23,0,0,0,0,0,0,0,0,48,4,10,4,9,0,0,0,0,0,0,0,18,0,38,23,31,0,0,56,9,0,3,0,0,0,7,1,0,0,0,0,65,0,69,0,0,6,32,3,6,0,0,0,0,35,0,5,19,3,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,19,0,2,5,0,0,11,0,0,0,0,0,0,0,0,4,7,0,2,3,0,0,0,1,0,0,34,35,0,53,21,41,0,6,67,63,0,0,67,0,0
2015-10-01,23,36,6,6,7,16,2,32,14,43,4,50,100,14,2,23,0,16,5,28,9,0,0,12,0,0,32,0,9,0,51,0,0,0,0,38,31,31,15,41,3,44,0,11,0,41,0,0,25,68,1,4,15,0,0,0,27,8,5,21,0,0,4,0,0,0,13,0,0,20,0,13,25,2,0,0,4,0,3,0,0,58,0,0,1,0,0,20,72,33,20,66,14,55,0,0,23,13,15,0,0,13,15,1,13,1,0,0,8,5,43,27,0,0,0,0,0,0,0,0,0,4,4,4,11,0,0,0,0,0,0,0,15,0,38,25,18,0,0,54,13,0,4,0,18,49,6,1,0,0,0,0,48,0,59,0,0,5,33,3,3,0,0,0,0,28,0,6,15,12,2,0,1,0,0,7,0,0,0,0,0,0,0,0,13,0,0,0,0,23,4,14,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,14,41,0,2,1,0,0,27,29,0,48,23,45,14,6,60,37,0,44,0,0,0
2015-11-01,22,35,5,8,6,18,2,29,21,37,7,44,79,13,2,33,14,18,5,19,7,0,0,11,0,0,36,0,10,0,52,45,0,0,0,33,21,56,15,28,3,46,2,8,0,0,0,0,22,0,2,5,9,0,0,0,23,7,3,23,0,20,5,0,0,0,12,44,4,23,0,14,22,2,32,0,5,0,3,0,0,72,0,0,1,0,0,22,66,32,17,75,15,64,9,0,29,11,18,0,0,5,5,1,12,1,0,1,2,1,4,77,1,0,0,0,0,0,0,0,0,3,5,3,14,0,0,0,0,0,0,0,15,0,35,24,18,52,0,57,10,0,3,0,0,27,7,1,0,0,0,0,44,0,84,0,0,6,22,3,5,0,0,0,0,30,0,6,13,5,3,0,1,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,17,5,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,11,45,0,1,1,0,0,51,32,0,44,22,40,13,7,56,100,0,43,0,0,0
2015-12-01,22,31,4,7,7,13,1,32,19,0,5,42,23,9,2,28,16,16,7,0,6,0,0,0,0,0,40,0,11,0,42,58,0,0,0,33,20,26,12,21,0,30,0,9,0,48,0,0,29,0,2,4,12,0,0,0,0,8,4,16,0,0,4,0,0,0,13,62,3,23,0,16,28,1,0,1,6,0,3,0,0,69,0,0,0,0,0,18,55,33,18,60,13,60,0,0,26,0,16,0,0,6,5,2,7,1,0,0,2,3,3,85,0,17,0,0,0,0,0,0,30,4,6,2,14,0,0,0,0,0,0,0,15,0,35,26,21,0,0,56,7,0,3,0,0,42,8,2,0,0,0,0,48,0,0,0,0,7,30,3,6,0,0,0,0,31,0,5,12,3,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,10,0,1,4,0,0,11,15,0,0,0,0,0,0,0,4,9,0,3,8,41,0,0,1,0,0,30,29,0,48,19,36,10,13,61,52,74,0,51,2,0
2016-01-01,25,43,5,11,9,24,3,33,21,53,7,80,80,14,2,34,13,16,8,12,7,0,0,0,0,0,37,0,12,0,59,41,0,0,0,43,23,36,13,41,6,61,2,8,0,48,0,0,22,0,1,4,16,0,25,0,18,6,3,21,0,25,4,0,0,0,11,43,2,17,0,15,16,1,0,0,6,23,3,0,0,50,0,60,1,32,19,17,56,34,11,55,14,68,0,0,49,18,39,0,0,6,7,4,11,1,0,1,4,9,3,40,1,0,0,0,0,0,2,0,24,4,5,4,17,0,0,0,0,0,0,0,14,0,38,28,28,0,0,62,15,0,3,0,0,57,7,0,0,0,0,0,42,0,69,0,0,5,31,3,3,0,0,0,0,39,0,5,13,3,2,0,2,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,20,4,15,0,2,4,0,0,7,0,0,0,0,0,0,0,0,4,7,0,3,7,18,0,2,1,0,0,28,27,0,48,23,46,16,9,81,64,61,49,58,1,0
2016-02-01,22,36,4,8,6,17,2,27,17,42,6,32,0,19,3,31,10,14,6,13,5,0,0,11,0,0,49,0,10,0,54,67,0,0,0,35,0,24,13,29,5,50,1,12,0,62,0,0,0,0,2,4,0,0,14,0,0,5,2,20,0,0,4,0,0,0,11,63,3,15,0,18,14,2,0,0,5,0,2,0,0,70,0,0,1,0,0,17,49,33,14,57,13,55,0,0,28,8,20,0,0,5,13,20,24,5,1,1,9,33,8,65,0,0,0,0,0,0,0,0,0,3,4,3,13,0,0,0,0,0,0,0,13,0,38,26,19,42,0,83,17,0,3,0,20,41,7,1,0,0,0,0,36,0,39,0,0,5,29,2,4,0,0,0,0,41,0,6,18,2,2,1,2,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,19,5,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,16,0,3,1,0,0,36,30,0,42,22,38,15,7,58,76,0,53,66,0,45
2016-03-01,21,34,4,6,7,17,1,28,17,62,6,0,0,25,4,29,15,13,5,11,6,0,0,11,0,0,41,0,11,0,47,0,0,0,0,29,14,29,13,28,0,38,0,14,0,29,0,0,20,37,6,4,12,0,0,0,0,5,2,25,0,0,3,0,0,0,12,0,2,19,0,13,20,2,0,0,5,15,3,0,0,49,0,0,1,30,13,16,48,30,12,62,14,52,0,0,25,5,14,0,0,20,14,21,69,4,1,1,2,2,9,17,0,17,0,0,0,0,2,0,0,3,4,3,14,0,0,0,0,0,0,0,12,0,35,22,23,0,0,69,12,0,3,0,13,48,7,0,0,0,0,0,46,0,61,0,0,5,30,3,2,0,0,0,0,39,0,6,16,1,1,1,2,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,15,6,14,0,3,7,15,0,9,0,0,0,0,0,0,0,0,3,8,0,2,4,27,0,3,1,0,0,28,29,0,41,21,39,9,8,50,54,0,37,55,0,0
2016-04-01,22,33,4,8,5,16,2,25,16,38,6,30,0,48,14,43,16,15,7,15,7,0,48,13,1,0,53,0,19,0,47,68,0,0,0,34,13,34,14,34,3,45,0,17,0,0,0,0,0,38,9,5,15,0,0,0,0,6,4,17,0,0,4,0,0,0,10,63,2,23,0,13,20,1,0,1,6,0,3,52,0,0,0,46,0,27,12,13,48,36,14,65,16,42,0,0,26,9,17,0,0,100,51,20,43,4,1,1,5,2,19,0,0,0,0,0,0,0,2,0,26,3,4,3,13,0,0,0,0,0,0,0,12,0,35,23,20,0,0,59,10,0,3,0,0,47,9,1,11,7,0,0,44,0,70,0,0,5,30,3,3,0,0,0,0,30,0,8,14,2,3,0,2,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,11,4,13,0,2,7,19,0,8,0,0,0,0,0,0,0,0,4,9,0,3,15,23,0,3,1,0,0,19,36,0,46,21,43,10,8,73,75,0,34,64,0,0
2016-05-01,24,34,5,8,5,17,2,31,17,28,5,26,0,29,7,36,14,16,8,14,6,0,0,12,0,0,39,0,23,0,40,62,0,0,0,37,18,42,14,35,3,52,2,16,0,38,0,0,0,0,11,5,8,0,0,0,18,7,3,18,0,0,3,0,0,0,13,0,4,21,0,13,20,2,0,0,5,0,3,0,0,75,0,0,1,40,17,16,61,34,15,68,14,61,0,0,32,10,21,0,0,32,49,10,27,3,1,1,5,2,8,45,1,0,0,0,0,0,0,0,36,4,5,3,19,0,0,0,0,0,0,0,12,0,37,25,34,0,0,63,15,0,4,0,18,58,9,1,0,0,0,0,61,19,56,0,0,6,29,4,3,0,0,0,0,42,0,9,18,2,9,28,15,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,16,5,13,0,3,5,10,0,12,0,0,0,0,0,0,0,0,4,9,0,3,60,24,0,2,2,0,0,37,38,0,46,24,37,9,11,51,69,65,46,57,1,0
2016-06-01,25,34,5,6,7,24,2,30,25,35,19,31,0,37,11,73,17,14,8,23,10,0,0,11,1,0,32,0,21,0,41,34,0,0,0,33,16,32,14,31,4,42,0,11,0,0,0,0,0,37,9,5,13,0,0,0,23,6,3,17,0,0,4,0,27,0,13,45,0,23,0,15,23,2,0,0,11,0,3,0,0,70,0,0,1,23,0,16,59,37,19,69,15,44,9,0,87,12,100,0,0,45,28,8,25,2,1,1,3,2,3,63,1,0,15,41,3,7,4,0,21,4,6,3,17,0,0,0,0,0,0,0,14,0,38,27,25,0,0,72,13,0,3,0,0,71,10,2,0,5,0,0,49,16,63,0,0,8,31,4,3,0,0,0,0,50,0,8,17,3,5,2,3,0,0,4,0,0,0,0,0,0,0,0,14,0,100,0,0,21,5,14,0,2,7,12,0,7,0,0,0,0,0,0,0,0,5,11,0,4,9,24,0,3,1,0,3,100,47,0,45,23,44,8,8,44,63,52,40,0,0,0
2016-07-01,23,32,5,7,6,16,1,25,23,34,8,45,50,16,3,33,12,13,4,10,7,0,0,8,1,0,37,0,22,0,37,46,0,0,0,36,0,31,13,33,3,43,1,9,0,45,0,0,23,35,9,5,11,0,15,0,17,4,3,20,0,0,4,0,0,0,10,47,3,20,0,10,23,2,30,0,9,20,4,0,0,61,0,0,0,0,15,15,46,35,16,60,13,67,0,0,38,11,35,0,0,12,8,2,19,2,1,1,1,2,1,39,0,0,5,13,1,2,3,0,41,4,5,3,18,0,0,0,0,0,0,0,15,0,39,27,29,0,0,72,11,0,4,0,0,47,10,1,0,6,0,1,51,0,62,0,0,7,29,4,4,0,0,0,0,43,0,6,16,4,3,2,3,0,0,6,11,0,0,0,0,0,0,0,12,0,0,0,0,24,5,12,0,2,8,15,0,9,0,0,0,0,0,0,0,0,4,12,0,3,5,24,0,2,1,0,0,30,33,0,46,23,39,15,8,70,55,0,40,64,0,50
2016-08-01,23,32,5,5,6,18,2,30,23,40,13,46,0,25,7,36,12,12,7,9,7,0,0,14,1,0,42,0,18,0,37,55,0,0,0,44,24,46,16,39,4,52,0,20,0,47,0,0,24,59,6,6,14,0,25,0,0,6,3,13,0,0,4,0,0,0,11,60,3,17,0,11,17,1,0,0,8,0,3,0,0,50,0,0,1,0,15,18,45,42,15,69,15,69,7,0,39,16,35,100,0,20,5,1,10,2,0,0,1,3,2,29,0,0,4,11,0,1,2,0,35,2,4,3,13,0,0,0,0,0,0,0,16,0,37,25,20,0,0,65,8,0,4,0,0,52,9,2,0,0,0,0,49,0,78,0,0,7,28,4,7,0,0,0,0,29,0,6,16,2,3,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,12,0,3,5,0,0,7,11,0,0,0,0,0,0,0,5,12,0,3,5,20,0,3,1,2,0,21,35,0,43,23,39,16,8,66,59,68,39,36,0,0
2016-09-01,24,38,5,8,7,18,3,30,21,45,16,37,0,36,15,45,18,11,6,0,8,0,0,0,1,0,41,0,18,0,47,34,0,0,0,42,17,66,15,39,3,58,0,8,0,39,0,0,32,0,6,6,12,0,23,0,0,5,2,16,0,0,3,0,0,0,11,0,4,14,0,14,16,1,0,1,6,0,3,0,0,42,0,0,1,0,14,16,45,38,13,72,15,57,8,0,47,79,44,0,0,9,7,1,6,1,1,1,2,6,1,27,0,13,10,27,3,1,0,0,23,4,5,3,12,0,0,0,0,0,0,0,14,0,41,25,23,0,0,58,8,0,3,0,23,37,10,1,0,7,0,0,47,15,60,0,0,6,29,4,4,0,0,0,0,24,0,6,16,4,2,0,2,0,0,5,11,0,0,0,0,0,0,0,12,0,0,0,0,18,7,12,0,2,6,0,0,14,0,0,0,0,0,0,0,0,7,14,0,4,4,24,0,4,1,1,0,0,26,0,39,20,30,13,6,47,41,57,49,0,0,0
